date,var,depth,site,value
2022-01-14,temp,600,600409,1.7
2022-01-14,temp,600,600410,0.6
2022-01-14,temp,600,600411,0.9
2022-01-14,temp,600,600413,0.7
2022-01-15,smc,300,600409,35.6
2022-01-15,smc,300,600410,20.5
2022-01-15,smc,300,600411,13.8
2022-01-15,smc,300,600413,14.8
2022-01-15,smc,450,600409,41.7
2022-01-15,smc,450,600410,28.4
2022-01-15,smc,450,600411,15.1
2022-01-15,smc,450,600413,27.3
2022-01-15,smc,600,600409,44
2022-01-15,smc,600,600410,34.4
2022-01-15,smc,600,600411,28.5
2022-01-15,smc,600,600413,32.1
2022-01-15,smc,750,600409,42.5
2022-01-15,smc,750,600410,35
2022-01-15,smc,750,600411,30.3
2022-01-15,smc,750,600413,35.5
2022-01-15,smc,900,600409,42.5
2022-01-15,smc,900,600410,42.5
2022-01-15,smc,900,600411,39.4
2022-01-15,smc,900,600413,40
2022-01-15,temp,035,600409,-0.2
2022-01-15,temp,035,600410,-1.7
2022-01-15,temp,035,600411,-1.2
2022-01-15,temp,035,600413,-2.3
2022-01-15,temp,100,600409,0.1
2022-01-15,temp,100,600410,-0.8
2022-01-15,temp,100,600411,-0.6
2022-01-15,temp,100,600413,-1.5
2022-01-15,temp,200,600409,0.6
2022-01-15,temp,200,600410,0
2022-01-15,temp,200,600411,-0.4
2022-01-15,temp,200,600413,-0.8
2022-01-15,temp,300,600409,0.7
2022-01-15,temp,300,600410,0
2022-01-15,temp,300,600411,-0.2
2022-01-15,temp,300,600413,-0.2
2022-01-15,temp,400,600409,1.3
2022-01-15,temp,400,600410,0
2022-01-15,temp,400,600411,0.1
2022-01-15,temp,400,600413,0.2
2022-01-15,temp,500,600409,1.5
2022-01-15,temp,500,600410,0.3
2022-01-15,temp,500,600411,0.5
2022-01-15,temp,500,600413,0.1
2022-01-15,temp,600,600409,1.7
2022-01-15,temp,600,600410,0.6
2022-01-15,temp,600,600411,0.9
2022-01-15,temp,600,600413,0.7
2022-01-16,smc,300,600409,35.1
2022-01-16,smc,300,600410,19.7
2022-01-16,smc,300,600411,13.4
2022-01-16,smc,300,600413,14
2022-01-16,smc,450,600409,41.6
2022-01-16,smc,450,600410,28.6
2022-01-16,smc,450,600411,15.3
2022-01-16,smc,450,600413,27.3
2022-01-16,smc,600,600409,44
2022-01-16,smc,600,600410,34.5
2022-01-16,smc,600,600411,28.5
2022-01-16,smc,600,600413,32.3
2022-01-16,smc,750,600409,42.5
2022-01-16,smc,750,600410,35
2022-01-16,smc,750,600411,30.2
2022-01-16,smc,750,600413,35.5
2022-01-16,smc,900,600409,42.5
2022-01-16,smc,900,600410,42.5
2022-01-16,smc,900,600411,39.7
2022-01-16,smc,900,600413,40.3
2022-01-16,temp,035,600409,-0.2
2022-01-16,temp,035,600410,-1.3
2022-01-16,temp,035,600411,-1.4
2022-01-16,temp,035,600413,-1.6
2022-01-16,temp,100,600409,0.1
2022-01-16,temp,100,600410,-1
2022-01-16,temp,100,600411,-1
2022-01-16,temp,100,600413,-1.5
2022-01-16,temp,200,600409,0.6
2022-01-16,temp,200,600410,-0.1
2022-01-16,temp,200,600411,-0.6
2022-01-16,temp,200,600413,-1.1
2022-01-16,temp,300,600409,0.8
2022-01-16,temp,300,600410,-0
2022-01-16,temp,300,600411,-0.2
2022-01-16,temp,300,600413,-0.4
2022-01-16,temp,400,600409,1.4
2022-01-16,temp,400,600410,0
2022-01-16,temp,400,600411,0.1
2022-01-16,temp,400,600413,0.2
2022-01-16,temp,500,600409,1.5
2022-01-16,temp,500,600410,0.3
2022-01-16,temp,500,600411,0.6
2022-01-16,temp,500,600413,0.1
2022-01-16,temp,600,600409,1.7
2022-01-16,temp,600,600410,0.6
2022-01-16,temp,600,600411,0.9
2022-01-16,temp,600,600413,0.7
2022-01-17,smc,300,600409,34.8
2022-01-17,smc,300,600410,19.3
2022-01-17,smc,300,600411,13.1
2022-01-17,smc,300,600413,13.9
2022-01-17,smc,450,600409,41.7
2022-01-17,smc,450,600410,28.4
2022-01-17,smc,450,600411,15.3
2022-01-17,smc,450,600413,27.1
2022-01-17,smc,600,600409,44
2022-01-17,smc,600,600410,34.5
2022-01-17,smc,600,600411,28.5
2022-01-17,smc,600,600413,32.2
2022-01-17,smc,750,600409,42.5
2022-01-17,smc,750,600410,35
2022-01-17,smc,750,600411,30
2022-01-17,smc,750,600413,35.5
2022-01-17,smc,900,600409,42.5
2022-01-17,smc,900,600410,42.7
2022-01-17,smc,900,600411,39.3
2022-01-17,smc,900,600413,40.1
2022-01-17,temp,035,600409,-0.2
2022-01-17,temp,035,600410,-2.3
2022-01-17,temp,035,600411,-2.2
2022-01-17,temp,035,600413,-2.7
2022-01-17,temp,100,600409,0.1
2022-01-17,temp,100,600410,-1.3
2022-01-17,temp,100,600411,-1.3
2022-01-17,temp,100,600413,-1.9
2022-01-17,temp,200,600409,0.6
2022-01-17,temp,200,600410,-0.2
2022-01-17,temp,200,600411,-0.7
2022-01-17,temp,200,600413,-1.2
2022-01-17,temp,300,600409,0.8
2022-01-17,temp,300,600410,-0.1
2022-01-17,temp,300,600411,-0.2
2022-01-17,temp,300,600413,-0.5
2022-01-17,temp,400,600409,1.4
2022-01-17,temp,400,600410,0
2022-01-17,temp,400,600411,0.1
2022-01-17,temp,400,600413,0.1
2022-01-17,temp,500,600409,1.5
2022-01-17,temp,500,600410,0.3
2022-01-17,temp,500,600411,0.5
2022-01-17,temp,500,600413,0.1
2022-01-17,temp,600,600409,1.7
2022-01-17,temp,600,600410,0.6
2022-01-17,temp,600,600411,0.9
2022-01-17,temp,600,600413,0.7
2022-01-18,smc,300,600409,34.6
2022-01-18,smc,300,600410,17.5
2022-01-18,smc,300,600411,12
2022-01-18,smc,300,600413,12.7
2022-01-18,smc,450,600409,41.7
2022-01-18,smc,450,600410,27.6
2022-01-18,smc,450,600411,15.1
2022-01-18,smc,450,600413,26.4
2022-01-18,smc,600,600409,44
2022-01-18,smc,600,600410,34.5
2022-01-18,smc,600,600411,28.3
2022-01-18,smc,600,600413,32.1
2022-01-18,smc,750,600409,42.6
2022-01-18,smc,750,600410,35
2022-01-18,smc,750,600411,29.5
2022-01-18,smc,750,600413,35.5
2022-01-18,smc,900,600409,42.5
2022-01-18,smc,900,600410,42.7
2022-01-18,smc,900,600411,39.1
2022-01-18,smc,900,600413,40
2022-01-18,temp,035,600409,-0.5
2022-01-18,temp,035,600410,-3.4
2022-01-18,temp,035,600411,-3.2
2022-01-18,temp,035,600413,-3.8
2022-01-18,temp,100,600409,0.1
2022-01-18,temp,100,600410,-2.5
2022-01-18,temp,100,600411,-2.3
2022-01-18,temp,100,600413,-3.1
2022-01-18,temp,200,600409,0.6
2022-01-18,temp,200,600410,-0.9
2022-01-18,temp,200,600411,-1.2
2022-01-18,temp,200,600413,-2
2022-01-18,temp,300,600409,0.8
2022-01-18,temp,300,600410,-0.2
2022-01-18,temp,300,600411,-0.4
2022-01-18,temp,300,600413,-0.8
2022-01-18,temp,400,600409,1.5
2022-01-18,temp,400,600410,-0.1
2022-01-18,temp,400,600411,0.1
2022-01-18,temp,400,600413,0.1
2022-01-18,temp,500,600409,1.5
2022-01-18,temp,500,600410,0.2
2022-01-18,temp,500,600411,0.5
2022-01-18,temp,500,600413,0
2022-01-18,temp,600,600409,1.7
2022-01-18,temp,600,600410,0.6
2022-01-18,temp,600,600411,0.8
2022-01-18,temp,600,600413,0.6
2022-01-19,smc,300,600409,34.6
2022-01-19,smc,300,600410,17.4
2022-01-19,smc,300,600411,11.9
2022-01-19,smc,300,600413,13.1
2022-01-19,smc,450,600409,41.7
2022-01-19,smc,450,600410,26.1
2022-01-19,smc,450,600411,14.6
2022-01-19,smc,450,600413,25.5
2022-01-19,smc,600,600409,44
2022-01-19,smc,600,600410,34.2
2022-01-19,smc,600,600411,27.9
2022-01-19,smc,600,600413,31.8
2022-01-19,smc,750,600409,42.7
2022-01-19,smc,750,600410,35
2022-01-19,smc,750,600411,29.2
2022-01-19,smc,750,600413,35.5
2022-01-19,smc,900,600409,42.5
2022-01-19,smc,900,600410,42.7
2022-01-19,smc,900,600411,39.2
2022-01-19,smc,900,600413,40.3
2022-01-19,temp,035,600409,-0.1
2022-01-19,temp,035,600410,-1.1
2022-01-19,temp,035,600411,-1.2
2022-01-19,temp,035,600413,-1
2022-01-19,temp,100,600409,0.1
2022-01-19,temp,100,600410,-1.1
2022-01-19,temp,100,600411,-1.3
2022-01-19,temp,100,600413,-1.3
2022-01-19,temp,200,600409,0.7
2022-01-19,temp,200,600410,-0.6
2022-01-19,temp,200,600411,-1.1
2022-01-19,temp,200,600413,-1.4
2022-01-19,temp,300,600409,0.8
2022-01-19,temp,300,600410,-0.3
2022-01-19,temp,300,600411,-0.6
2022-01-19,temp,300,600413,-0.7
2022-01-19,temp,400,600409,1.5
2022-01-19,temp,400,600410,-0.2
2022-01-19,temp,400,600411,-0
2022-01-19,temp,400,600413,0
2022-01-19,temp,500,600409,1.5
2022-01-19,temp,500,600410,0.2
2022-01-19,temp,500,600411,0.4
2022-01-19,temp,500,600413,0
2022-01-19,temp,600,600409,1.7
2022-01-19,temp,600,600410,0.5
2022-01-19,temp,600,600411,0.8
2022-01-19,temp,600,600413,0.6
2022-01-20,smc,300,600409,34.6
2022-01-20,smc,300,600410,17.3
2022-01-20,smc,300,600411,11.6
2022-01-20,smc,300,600413,13.1
2022-01-20,smc,450,600409,41.8
2022-01-20,smc,450,600410,25.8
2022-01-20,smc,450,600411,14.2
2022-01-20,smc,450,600413,25.4
2022-01-20,smc,600,600409,44.1
2022-01-20,smc,600,600410,33.9
2022-01-20,smc,600,600411,27.4
2022-01-20,smc,600,600413,31.4
2022-01-20,smc,750,600409,42.7
2022-01-20,smc,750,600410,35
2022-01-20,smc,750,600411,29
2022-01-20,smc,750,600413,35.5
2022-01-20,smc,900,600409,42.7
2022-01-20,smc,900,600410,42.7
2022-01-20,smc,900,600411,38.8
2022-01-20,smc,900,600413,40
2022-01-20,temp,035,600409,-0.1
2022-01-20,temp,035,600410,-3.2
2022-01-20,temp,035,600411,-3.1
2022-01-20,temp,035,600413,-3.5
2022-01-20,temp,100,600409,0.1
2022-01-20,temp,100,600410,-2
2022-01-20,temp,100,600411,-2
2022-01-20,temp,100,600413,-2.5
2022-01-20,temp,200,600409,0.7
2022-01-20,temp,200,600410,-0.7
2022-01-20,temp,200,600411,-1.2
2022-01-20,temp,200,600413,-1.6
2022-01-20,temp,300,600409,0.8
2022-01-20,temp,300,600410,-0.4
2022-01-20,temp,300,600411,-0.6
2022-01-20,temp,300,600413,-0.7
2022-01-20,temp,400,600409,1.5
2022-01-20,temp,400,600410,-0.2
2022-01-20,temp,400,600411,-0
2022-01-20,temp,400,600413,0
2022-01-20,temp,500,600409,1.5
2022-01-20,temp,500,600410,0.1
2022-01-20,temp,500,600411,0.3
2022-01-20,temp,500,600413,-0
2022-01-20,temp,600,600409,1.7
2022-01-20,temp,600,600410,0.5
2022-01-20,temp,600,600411,0.7
2022-01-20,temp,600,600413,0.6
2022-01-21,smc,300,600409,34.5
2022-01-21,smc,300,600410,15.9
2022-01-21,smc,300,600411,10.6
2022-01-21,smc,300,600413,12.3
2022-01-21,smc,450,600409,41.9
2022-01-21,smc,450,600410,24.5
2022-01-21,smc,450,600411,13.8
2022-01-21,smc,450,600413,24.6
2022-01-21,smc,600,600409,44.2
2022-01-21,smc,600,600410,33.3
2022-01-21,smc,600,600411,26.8
2022-01-21,smc,600,600413,30.9
2022-01-21,smc,750,600409,42.7
2022-01-21,smc,750,600410,35
2022-01-21,smc,750,600411,28.7
2022-01-21,smc,750,600413,35.5
2022-01-21,smc,900,600409,42.7
2022-01-21,smc,900,600410,42.7
2022-01-21,smc,900,600411,38.5
2022-01-21,smc,900,600413,40
2022-01-21,temp,035,600409,-0.4
2022-01-21,temp,035,600410,-3.6
2022-01-21,temp,035,600411,-3.5
2022-01-21,temp,035,600413,-3.8
2022-01-21,temp,100,600409,0.1
2022-01-21,temp,100,600410,-2.8
2022-01-21,temp,100,600411,-2.8
2022-01-21,temp,100,600413,-3.3
2022-01-21,temp,200,600409,0.7
2022-01-21,temp,200,600410,-1.4
2022-01-21,temp,200,600411,-1.8
2022-01-21,temp,200,600413,-2.4
2022-01-21,temp,300,600409,0.8
2022-01-21,temp,300,600410,-0.7
2022-01-21,temp,300,600411,-0.7
2022-01-21,temp,300,600413,-1.1
2022-01-21,temp,400,600409,1.5
2022-01-21,temp,400,600410,-0.3
2022-01-21,temp,400,600411,-0.1
2022-01-21,temp,400,600413,-0
2022-01-21,temp,500,600409,1.5
2022-01-21,temp,500,600410,0.1
2022-01-21,temp,500,600411,0.2
2022-01-21,temp,500,600413,-0.1
2022-01-21,temp,600,600409,1.7
2022-01-21,temp,600,600410,0.4
2022-01-21,temp,600,600411,0.7
2022-01-21,temp,600,600413,0.5
2022-01-22,smc,300,600409,34.4
2022-01-22,smc,300,600410,16.1
2022-01-22,smc,300,600411,10.9
2022-01-22,smc,300,600413,12.7
2022-01-22,smc,450,600409,41.9
2022-01-22,smc,450,600410,23.1
2022-01-22,smc,450,600411,13.4
2022-01-22,smc,450,600413,23.7
2022-01-22,smc,600,600409,44.2
2022-01-22,smc,600,600410,32.5
2022-01-22,smc,600,600411,26.1
2022-01-22,smc,600,600413,29.8
2022-01-22,smc,750,600409,42.7
2022-01-22,smc,750,600410,35
2022-01-22,smc,750,600411,28.5
2022-01-22,smc,750,600413,35.5
2022-01-22,smc,900,600409,42.7
2022-01-22,smc,900,600410,42.7
2022-01-22,smc,900,600411,38.5
2022-01-22,smc,900,600413,40
2022-01-22,temp,035,600409,-0.2
2022-01-22,temp,035,600410,-1.7
2022-01-22,temp,035,600411,-1.8
2022-01-22,temp,035,600413,-1.7
2022-01-22,temp,100,600409,0.1
2022-01-22,temp,100,600410,-1.6
2022-01-22,temp,100,600411,-1.7
2022-01-22,temp,100,600413,-1.8
2022-01-22,temp,200,600409,0.7
2022-01-22,temp,200,600410,-0.9
2022-01-22,temp,200,600411,-1.4
2022-01-22,temp,200,600413,-1.6
2022-01-22,temp,300,600409,0.8
2022-01-22,temp,300,600410,-0.7
2022-01-22,temp,300,600411,-0.8
2022-01-22,temp,300,600413,-1
2022-01-22,temp,400,600409,1.5
2022-01-22,temp,400,600410,-0.4
2022-01-22,temp,400,600411,-0.2
2022-01-22,temp,400,600413,-0.1
2022-01-22,temp,500,600409,1.5
2022-01-22,temp,500,600410,-0
2022-01-22,temp,500,600411,0.2
2022-01-22,temp,500,600413,-0.1
2022-01-22,temp,600,600409,1.7
2022-01-22,temp,600,600410,0.3
2022-01-22,temp,600,600411,0.6
2022-01-22,temp,600,600413,0.5
2022-01-23,smc,300,600409,34.3
2022-01-23,smc,300,600410,16.7
2022-01-23,smc,300,600411,11.3
2022-01-23,smc,300,600413,13.3
2022-01-23,smc,450,600409,42
2022-01-23,smc,450,600410,23
2022-01-23,smc,450,600411,13.3
2022-01-23,smc,450,600413,23.7
2022-01-23,smc,600,600409,44.2
2022-01-23,smc,600,600410,31.3
2022-01-23,smc,600,600411,25.4
2022-01-23,smc,600,600413,29
2022-01-23,smc,750,600409,42.7
2022-01-23,smc,750,600410,34.9
2022-01-23,smc,750,600411,28.2
2022-01-23,smc,750,600413,35.4
2022-01-23,smc,900,600409,42.7
2022-01-23,smc,900,600410,42.7
2022-01-23,smc,900,600411,38.4
2022-01-23,smc,900,600413,40
2022-01-23,temp,035,600409,-0.1
2022-01-23,temp,035,600410,-0.8
2022-01-23,temp,035,600411,-0.9
2022-01-23,temp,035,600413,-0.6
2022-01-23,temp,100,600409,0.1
2022-01-23,temp,100,600410,-0.9
2022-01-23,temp,100,600411,-1
2022-01-23,temp,100,600413,-0.9
2022-01-23,temp,200,600409,0.7
2022-01-23,temp,200,600410,-0.5
2022-01-23,temp,200,600411,-1
2022-01-23,temp,200,600413,-1.1
2022-01-23,temp,300,600409,0.8
2022-01-23,temp,300,600410,-0.5
2022-01-23,temp,300,600411,-0.7
2022-01-23,temp,300,600413,-0.7
2022-01-23,temp,400,600409,1.5
2022-01-23,temp,400,600410,-0.4
2022-01-23,temp,400,600411,-0.2
2022-01-23,temp,400,600413,-0.1
2022-01-23,temp,500,600409,1.6
2022-01-23,temp,500,600410,-0.1
2022-01-23,temp,500,600411,0.1
2022-01-23,temp,500,600413,-0.1
2022-01-23,temp,600,600409,1.7
2022-01-23,temp,600,600410,0.2
2022-01-23,temp,600,600411,0.6
2022-01-23,temp,600,600413,0.4
2022-01-24,smc,300,600409,34.3
2022-01-24,smc,300,600410,17.3
2022-01-24,smc,300,600411,11.7
2022-01-24,smc,300,600413,13.8
2022-01-24,smc,450,600409,42
2022-01-24,smc,450,600410,23.4
2022-01-24,smc,450,600411,13.5
2022-01-24,smc,450,600413,23.9
2022-01-24,smc,600,600409,44.2
2022-01-24,smc,600,600410,30.6
2022-01-24,smc,600,600411,24.8
2022-01-24,smc,600,600413,28.7
2022-01-24,smc,750,600409,42.7
2022-01-24,smc,750,600410,34.8
2022-01-24,smc,750,600411,28.2
2022-01-24,smc,750,600413,35.2
2022-01-24,smc,900,600409,42.8
2022-01-24,smc,900,600410,42.7
2022-01-24,smc,900,600411,38.2
2022-01-24,smc,900,600413,40
2022-01-24,temp,035,600409,-0.2
2022-01-24,temp,035,600410,-1
2022-01-24,temp,035,600411,-1.1
2022-01-24,temp,035,600413,-0.7
2022-01-24,temp,100,600409,0.1
2022-01-24,temp,100,600410,-0.8
2022-01-24,temp,100,600411,-0.9
2022-01-24,temp,100,600413,-0.8
2022-01-24,temp,200,600409,0.7
2022-01-24,temp,200,600410,-0.3
2022-01-24,temp,200,600411,-0.8
2022-01-24,temp,200,600413,-0.8
2022-01-24,temp,300,600409,0.8
2022-01-24,temp,300,600410,-0.4
2022-01-24,temp,300,600411,-0.6
2022-01-24,temp,300,600413,-0.6
2022-01-24,temp,400,600409,1.5
2022-01-24,temp,400,600410,-0.3
2022-01-24,temp,400,600411,-0.2
2022-01-24,temp,400,600413,-0.1
2022-01-24,temp,500,600409,1.6
2022-01-24,temp,500,600410,-0
2022-01-24,temp,500,600411,0.2
2022-01-24,temp,500,600413,-0.1
2022-01-24,temp,600,600409,1.7
2022-01-24,temp,600,600410,0.2
2022-01-24,temp,600,600411,0.6
2022-01-24,temp,600,600413,0.3
2022-01-25,smc,300,600409,34.3
2022-01-25,smc,300,600410,17
2022-01-25,smc,300,600411,11.4
2022-01-25,smc,300,600413,13.8
2022-01-25,smc,450,600409,42
2022-01-25,smc,450,600410,23.7
2022-01-25,smc,450,600411,13.6
2022-01-25,smc,450,600413,24.2
2022-01-25,smc,600,600409,44.2
2022-01-25,smc,600,600410,30.3
2022-01-25,smc,600,600411,24.4
2022-01-25,smc,600,600413,28.8
2022-01-25,smc,750,600409,42.8
2022-01-25,smc,750,600410,34.7
2022-01-25,smc,750,600411,28.2
2022-01-25,smc,750,600413,35.2
2022-01-25,smc,900,600409,42.9
2022-01-25,smc,900,600410,42.7
2022-01-25,smc,900,600411,38.2
2022-01-25,smc,900,600413,40
2022-01-25,temp,035,600409,-0.6
2022-01-25,temp,035,600410,-1.9
2022-01-25,temp,035,600411,-2
2022-01-25,temp,035,600413,-1.7
2022-01-25,temp,100,600409,0.1
2022-01-25,temp,100,600410,-1.4
2022-01-25,temp,100,600411,-1.5
2022-01-25,temp,100,600413,-1.4
2022-01-25,temp,200,600409,0.7
2022-01-25,temp,200,600410,-0.5
2022-01-25,temp,200,600411,-1
2022-01-25,temp,200,600413,-1
2022-01-25,temp,300,600409,0.8
2022-01-25,temp,300,600410,-0.4
2022-01-25,temp,300,600411,-0.6
2022-01-25,temp,300,600413,-0.6
2022-01-25,temp,400,600409,1.5
2022-01-25,temp,400,600410,-0.3
2022-01-25,temp,400,600411,-0.1
2022-01-25,temp,400,600413,-0
2022-01-25,temp,500,600409,1.6
2022-01-25,temp,500,600410,-0
2022-01-25,temp,500,600411,0.2
2022-01-25,temp,500,600413,-0.1
2022-01-25,temp,600,600409,1.7
2022-01-25,temp,600,600410,0.2
2022-01-25,temp,600,600411,0.6
2022-01-25,temp,600,600413,0.4
2022-01-26,smc,300,600409,34.2
2022-01-26,smc,300,600410,17
2022-01-26,smc,300,600411,11.4
2022-01-26,smc,300,600413,13.7
2022-01-26,smc,450,600409,42
2022-01-26,smc,450,600410,23.7
2022-01-26,smc,450,600411,13.6
2022-01-26,smc,450,600413,24.2
2022-01-26,smc,600,600409,44.2
2022-01-26,smc,600,600410,30.1
2022-01-26,smc,600,600411,23.6
2022-01-26,smc,600,600413,28.8
2022-01-26,smc,750,600409,42.9
2022-01-26,smc,750,600410,34.7
2022-01-26,smc,750,600411,28.1
2022-01-26,smc,750,600413,35.2
2022-01-26,smc,900,600409,42.9
2022-01-26,smc,900,600410,42.7
2022-01-26,smc,900,600411,38.2
2022-01-26,smc,900,600413,40
2022-01-26,temp,035,600409,-0.5
2022-01-26,temp,035,600410,-1.3
2022-01-26,temp,035,600411,-1.6
2022-01-26,temp,035,600413,-1.1
2022-01-26,temp,100,600409,0.1
2022-01-26,temp,100,600410,-1.1
2022-01-26,temp,100,600411,-1.4
2022-01-26,temp,100,600413,-1.2
2022-01-26,temp,200,600409,0.7
2022-01-26,temp,200,600410,-0.5
2022-01-26,temp,200,600411,-1.1
2022-01-26,temp,200,600413,-1.1
2022-01-26,temp,300,600409,0.8
2022-01-26,temp,300,600410,-0.5
2022-01-26,temp,300,600411,-0.7
2022-01-26,temp,300,600413,-0.6
2022-01-26,temp,400,600409,1.5
2022-01-26,temp,400,600410,-0.3
2022-01-26,temp,400,600411,-0.2
2022-01-26,temp,400,600413,-0.1
2022-01-26,temp,500,600409,1.6
2022-01-26,temp,500,600410,-0
2022-01-26,temp,500,600411,0.2
2022-01-26,temp,500,600413,-0.1
2022-01-26,temp,600,600409,1.7
2022-01-26,temp,600,600410,0.2
2022-01-26,temp,600,600411,0.6
2022-01-26,temp,600,600413,0.4
2022-01-27,smc,300,600409,34.2
2022-01-27,smc,300,600410,17.5
2022-01-27,smc,300,600411,11.8
2022-01-27,smc,300,600413,14.1
2022-01-27,smc,450,600409,41.9
2022-01-27,smc,450,600410,24
2022-01-27,smc,450,600411,13.7
2022-01-27,smc,450,600413,24.2
2022-01-27,smc,600,600409,44.2
2022-01-27,smc,600,600410,29.7
2022-01-27,smc,600,600411,22.7
2022-01-27,smc,600,600413,28.7
2022-01-27,smc,750,600409,42.9
2022-01-27,smc,750,600410,34.7
2022-01-27,smc,750,600411,28
2022-01-27,smc,750,600413,35
2022-01-27,smc,900,600409,42.9
2022-01-27,smc,900,600410,42.7
2022-01-27,smc,900,600411,38.5
2022-01-27,smc,900,600413,40.1
2022-01-27,temp,035,600409,-0.1
2022-01-27,temp,035,600410,-0.6
2022-01-27,temp,035,600411,-0.6
2022-01-27,temp,035,600413,-0.2
2022-01-27,temp,100,600409,0.1
2022-01-27,temp,100,600410,-0.6
2022-01-27,temp,100,600411,-0.8
2022-01-27,temp,100,600413,-0.6
2022-01-27,temp,200,600409,0.7
2022-01-27,temp,200,600410,-0.2
2022-01-27,temp,200,600411,-0.8
2022-01-27,temp,200,600413,-0.8
2022-01-27,temp,300,600409,0.8
2022-01-27,temp,300,600410,-0.4
2022-01-27,temp,300,600411,-0.6
2022-01-27,temp,300,600413,-0.5
2022-01-27,temp,400,600409,1.5
2022-01-27,temp,400,600410,-0.3
2022-01-27,temp,400,600411,-0.2
2022-01-27,temp,400,600413,-0
2022-01-27,temp,500,600409,1.6
2022-01-27,temp,500,600410,-0.1
2022-01-27,temp,500,600411,0.1
2022-01-27,temp,500,600413,-0.1
2022-01-27,temp,600,600409,1.7
2022-01-27,temp,600,600410,0.2
2022-01-27,temp,600,600411,0.5
2022-01-27,temp,600,600413,0.3
2022-01-28,smc,300,600409,34.2
2022-01-28,smc,300,600410,17.8
2022-01-28,smc,300,600411,11.9
2022-01-28,smc,300,600413,14.5
2022-01-28,smc,450,600409,42
2022-01-28,smc,450,600410,24.4
2022-01-28,smc,450,600411,13.8
2022-01-28,smc,450,600413,24.5
2022-01-28,smc,600,600409,44.4
2022-01-28,smc,600,600410,29.7
2022-01-28,smc,600,600411,22.2
2022-01-28,smc,600,600413,28.9
2022-01-28,smc,750,600409,42.9
2022-01-28,smc,750,600410,34.6
2022-01-28,smc,750,600411,27.7
2022-01-28,smc,750,600413,34.9
2022-01-28,smc,900,600409,43
2022-01-28,smc,900,600410,42.7
2022-01-28,smc,900,600411,37.8
2022-01-28,smc,900,600413,39.9
2022-01-28,temp,035,600409,-0.3
2022-01-28,temp,035,600410,-1.4
2022-01-28,temp,035,600411,-1.3
2022-01-28,temp,035,600413,-1.2
2022-01-28,temp,100,600409,0.1
2022-01-28,temp,100,600410,-0.9
2022-01-28,temp,100,600411,-1
2022-01-28,temp,100,600413,-0.9
2022-01-28,temp,200,600409,0.7
2022-01-28,temp,200,600410,-0.2
2022-01-28,temp,200,600411,-0.8
2022-01-28,temp,200,600413,-0.8
2022-01-28,temp,300,600409,0.8
2022-01-28,temp,300,600410,-0.3
2022-01-28,temp,300,600411,-0.6
2022-01-28,temp,300,600413,-0.5
2022-01-28,temp,400,600409,1.5
2022-01-28,temp,400,600410,-0.3
2022-01-28,temp,400,600411,-0.1
2022-01-28,temp,400,600413,-0
2022-01-28,temp,500,600409,1.6
2022-01-28,temp,500,600410,-0
2022-01-28,temp,500,600411,0.2
2022-01-28,temp,500,600413,-0.1
2022-01-28,temp,600,600409,1.7
2022-01-28,temp,600,600410,0.2
2022-01-28,temp,600,600411,0.6
2022-01-28,temp,600,600413,0.4
2022-01-29,smc,300,600409,34.4
2022-01-29,smc,300,600410,17.8
2022-01-29,smc,300,600411,12.1
2022-01-29,smc,300,600413,14.4
2022-01-29,smc,450,600409,42
2022-01-29,smc,450,600410,24.7
2022-01-29,smc,450,600411,14
2022-01-29,smc,450,600413,24.7
2022-01-29,smc,600,600409,44.4
2022-01-29,smc,600,600410,29.7
2022-01-29,smc,600,600411,21.9
2022-01-29,smc,600,600413,29
2022-01-29,smc,750,600409,43
2022-01-29,smc,750,600410,34.6
2022-01-29,smc,750,600411,27.7
2022-01-29,smc,750,600413,34.9
2022-01-29,smc,900,600409,43
2022-01-29,smc,900,600410,42.9
2022-01-29,smc,900,600411,38.4
2022-01-29,smc,900,600413,40.2
2022-01-29,temp,035,600409,-0
2022-01-29,temp,035,600410,-0.6
2022-01-29,temp,035,600411,-0.6
2022-01-29,temp,035,600413,-0.3
2022-01-29,temp,100,600409,0.1
2022-01-29,temp,100,600410,-0.7
2022-01-29,temp,100,600411,-0.7
2022-01-29,temp,100,600413,-0.7
2022-01-29,temp,200,600409,0.7
2022-01-29,temp,200,600410,-0.2
2022-01-29,temp,200,600411,-0.7
2022-01-29,temp,200,600413,-0.7
2022-01-29,temp,300,600409,0.9
2022-01-29,temp,300,600410,-0.3
2022-01-29,temp,300,600411,-0.5
2022-01-29,temp,300,600413,-0.5
2022-01-29,temp,400,600409,1.5
2022-01-29,temp,400,600410,-0.3
